schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_hour,min_citation_hour,max_citation_hour,avg_distance_meters,min_distance_meters,max_distance_meters
2021558,12889000,University St,Olmstead St  -  Mansell St,Friday,12,15,10,10.0,10,10,46.773335578870395,10.77223306457096,82.82168207288848
2021559,12889000,University St,Olmstead St  -  Mansell St,Wednesday,12,15,11,10.0,10,10,51.70252541385214,9.20271949532379,160.73799704439267
2021560,12881000,University St,Silliman St  -  Felton St,Tuesday,12,15,16,10.0,10,10,39.74126926600887,9.129950186584127,109.43456360673788
2021561,12881000,University St,Silliman St  -  Felton St,Thursday,12,15,29,10.0,10,10,28.60307667309579,8.573186082356614,115.28952247832
2021562,12880000,University St,Silver Ave  -  Silliman St,Tuesday,12,15,13,10.0,10,10,70.44357294563213,29.400853068641496,154.78285217839914
2021563,12880000,University St,Silver Ave  -  Silliman St,Thursday,12,15,18,10.0,10,10,45.05214762673219,8.573186082356614,150.91457513976337
2021564,12879000,University St,Sweeny St  -  Silver Ave,Tuesday,8,11,10,10.0,10,10,35.506801092943824,9.120548416970676,76.43100341872447
2021565,12879000,University St,Sweeny St  -  Silver Ave,Thursday,8,11,11,10.0,10,10,43.983596172659134,9.35652944974668,77.33956505423886
2021566,12888000,University St,University St  -  Olmstead St,Friday,12,15,13,10.0,10,10,51.721007583298565,7.620182581604728,170.0069635888547
2021567,12888000,University St,University St  -  Olmstead St,Wednesday,12,15,12,10.0,10,10,75.21768806780702,15.00861938838073,175.2233776115403
2021568,12885000,University St,Wayland St  -  Woolsey St,Tuesday,12,15,12,10.0,10,10,33.580240938858026,8.901889814328609,133.4065429269225
2021569,12885000,University St,Wayland St  -  Woolsey St,Thursday,12,15,14,10.0,10,10,34.89593989952782,8.88922037023472,133.45078307116552
2021570,12886000,University St,Woolsey St  -  Dwight St,Friday,12,15,5,10.0,10,10,23.79527975005631,8.924150416241856,38.382951485680024
2021571,12886000,University St,Woolsey St  -  Dwight St,Wednesday,12,15,6,10.0,10,10,48.04858606893523,9.101828012438167,69.31501696206729
2021574,13012000,Upland Dr,Aptos Ave  -  San Benito Way,Wednesday,11,13,3,10.0,10,10,19.894722808641294,9.269599298253619,38.129701101857435
2021576,13006000,Upland Dr,Darien Way  -  Northgate Dr,Wednesday,11,13,7,10.0,10,10,8.30157097239057,6.988565222424384,11.176676509656433
2021577,13006000,Upland Dr,Darien Way  -  Northgate Dr,Thursday,11,13,8,10.0,10,10,14.160308115613203,6.89010925699315,38.621797039110206
2021578,13008000,Upland Dr,Manor Dr  -  Pinehurst Way,Wednesday,11,13,7,10.0,10,10,59.1627775511072,9.1750193972354,120.73970472634348
2021579,13008000,Upland Dr,Manor Dr  -  Pinehurst Way,Thursday,11,13,10,10.0,10,10,36.56821700275019,8.287268063364895,74.36832989366748
2021580,13007000,Upland Dr,Northgate Dr  -  Manor Dr,Wednesday,11,13,12,10.0,10,10,29.21505998844171,5.948799150813563,77.03502053456779
2021581,13007000,Upland Dr,Northgate Dr  -  Manor Dr,Thursday,11,13,12,10.0,10,10,32.63440271736312,8.0219700238512,78.91694198187521
2021582,13009000,Upland Dr,Pinehurst Way  -  Westgate Dr,Wednesday,11,13,7,10.0,10,10,97.61273683189556,7.369107957847058,178.64072658184637
2021583,13009000,Upland Dr,Pinehurst Way  -  Westgate Dr,Thursday,11,13,10,10.0,10,10,60.78557614560857,6.894869251966287,131.8624035771882
2021584,13011000,Upland Dr,San Aleso Ave  -  Aptos Ave,Monday,7,8,4,10.0,10,10,64.55960042604141,61.92921242567431,65.97596698714841
2021585,13011000,Upland Dr,San Aleso Ave  -  Aptos Ave,Thursday,7,8,8,10.0,10,10,113.20923738944765,8.772762853765531,167.83131026691495
2021586,13010000,Upland Dr,Westgate Dr  -  San Aleso Ave,Monday,7,8,4,10.0,10,10,10.148777965901953,9.018906681975043,12.29418022489312
2021587,13010000,Upland Dr,Westgate Dr  -  San Aleso Ave,Thursday,7,8,7,10.0,10,10,88.93355135703557,42.8978177098099,186.09619518680222
2021588,13014000,Upper Ter,Buena Vista East Ave  -  Masonic Ave,Tuesday,8,10,24,10.0,10,10,37.0783220966947,8.793822380699893,51.343303374157
2021589,13014000,Upper Ter,Buena Vista East Ave  -  Masonic Ave,Thursday,9,11,15,10.0,10,10,28.467973198860694,12.29399196364375,53.711610599069715
2021590,13020000,Uranus Ter,17th St  -  Deming St,Wednesday,8,10,20,10.0,10,10,12.043508784165798,6.299826022629673,17.31164700549004
2021591,13020000,Uranus Ter,17th St  -  Deming St,Thursday,9,11,9,10.0,10,10,14.435994621103378,6.592868759787178,21.14558935769525
2021592,13029000,Urbano Dr,Alviso St  -  Borica St,Wednesday,12,14,43,10.0,10,10,76.91379182196928,8.94767426852072,187.08516635333584
2021593,13029000,Urbano Dr,Alviso St  -  Borica St,Friday,12,14,38,10.0,10,10,58.564022322836855,10.5392864018581,189.80387879096946
2021594,13030000,Urbano Dr,Borica St  -  Corona St,Wednesday,12,14,23,10.0,10,10,45.374851373320524,8.94767426852072,131.1470369628433
2021595,13030000,Urbano Dr,Borica St  -  Corona St,Friday,12,14,35,10.0,10,10,35.95027684964153,8.90153893505641,131.37209003244422
2021596,13027000,Urbano Dr,Borica St  -  Moncada Way,Wednesday,12,14,23,10.0,10,10,69.98538693351922,8.706996909568279,128.26156069227795
2021597,13027000,Urbano Dr,Borica St  -  Moncada Way,Friday,12,14,12,10.0,10,10,49.900100593807146,7.8382020408541,128.27637066177329
2021598,13026000,Urbano Dr,Corona St  -  Borica St,Wednesday,12,14,27,10.0,10,10,35.05297590047594,8.706996909568279,100.65105964281312
2021599,13026000,Urbano Dr,Corona St  -  Borica St,Friday,12,14,12,10.0,10,10,46.78638194341698,11.619628430904472,133.098882630995
2021600,13031000,Urbano Dr,Corona St  -  De Soto St,Wednesday,12,14,12,10.0,10,10,51.04868117261501,8.67385091508077,118.57916958779698
2021601,13031000,Urbano Dr,Corona St  -  De Soto St,Friday,12,14,31,10.0,10,10,44.52322678161387,8.90153893505641,101.99632504945554
2021602,13025000,Urbano Dr,De Soto St  -  Corona St,Wednesday,12,14,31,10.0,10,10,52.23555247050314,8.728312700408612,137.41301102015066
2021603,13025000,Urbano Dr,De Soto St  -  Corona St,Friday,12,14,21,10.0,10,10,85.51120449643625,9.113630287933752,155.6642192947359
2021604,13032000,Urbano Dr,De Soto St  -  Victoria St,Wednesday,12,14,10,10.0,10,10,57.07427597847986,8.67385091508077,102.95360245605765
2021605,13032000,Urbano Dr,De Soto St  -  Victoria St,Friday,12,14,16,10.0,10,10,82.94422016138302,58.24839927105809,98.1697502205326
2021606,13023000,Urbano Dr,Ingleside Path  -  Victoria St,Wednesday,12,14,60,10.0,10,10,75.51539651456845,9.049651133516035,165.37242537798096
2021607,13023000,Urbano Dr,Ingleside Path  -  Victoria St,Friday,12,14,44,10.0,10,10,70.56680800196905,9.216321643187763,165.37242537798096
2021608,13022000,Urbano Dr,Legion Ct  -  Ingleside Path,Wednesday,12,14,54,10.0,10,10,68.35588571694906,10.19308903454866,154.96309357653826
2021609,13022000,Urbano Dr,Legion Ct  -  Ingleside Path,Friday,12,14,41,10.0,10,10,71.31051337248658,8.536748875511682,154.96309357653826
2021610,13028000,Urbano Dr,Moncada Way  -  Alviso St,Wednesday,12,14,26,10.0,10,10,42.18303312116995,6.608439966123716,144.30739339715606
2021611,13028000,Urbano Dr,Moncada Way  -  Alviso St,Friday,12,14,21,10.0,10,10,36.74470902274038,8.167536155479459,120.03572383770567
2021612,13021000,Urbano Dr,Pico Ave  -  Legion Ct,Wednesday,12,14,56,10.0,10,10,38.83697803220806,8.843928171422837,107.9772578310514
2021613,13021000,Urbano Dr,Pico Ave  -  Legion Ct,Friday,12,14,45,10.0,10,10,46.354387104497,8.536748875511682,139.18199724265725
2021614,13024000,Urbano Dr,Victoria St  -  De Soto St,Wednesday,12,14,59,10.0,10,10,100.6904631172243,8.728312700408612,194.37987925879213
2021615,13024000,Urbano Dr,Victoria St  -  De Soto St,Friday,12,14,43,10.0,10,10,102.1082518174137,6.94553437176657,198.21077605780283
2021616,13033000,Urbano Dr,Victoria St  -  Walkway,Wednesday,12,14,32,10.0,10,10,106.33184681231975,51.36445868620417,153.41784184203496
2021617,13033000,Urbano Dr,Victoria St  -  Walkway,Friday,12,14,25,10.0,10,10,99.57617363588976,24.67313812727869,152.5800918320575
2021618,13034000,Urbano Dr,Walkway  -  Pico Ave,Wednesday,12,14,32,10.0,10,10,24.111457767495487,6.517174479599739,117.92886271198853
2021619,13034000,Urbano Dr,Walkway  -  Pico Ave,Friday,12,14,25,10.0,10,10,15.74239186150744,6.243773553977236,21.77474223005119
2021620,13037000,Utah St,15th St  -  16th St,Monday,0,6,27,10.0,10,10,53.70270143251954,8.723811732384748,135.38126188577823
2021621,13037000,Utah St,15th St  -  16th St,Tuesday,0,6,6,10.0,10,10,58.43101129780877,25.844759005171444,103.9499455679981
2021622,13038000,Utah St,16th St  -  17th St,Monday,0,6,37,10.0,10,10,67.636659077638,9.212661968777518,138.80534656516568
2021623,13038000,Utah St,16th St  -  17th St,Wednesday,9,11,61,10.0,10,10,38.07057684758824,9.166724512518565,70.70101539752952
2021624,13039000,Utah St,17th St  -  Mariposa St,Wednesday,9,11,93,10.0,10,10,56.273426729390586,8.614998638368833,124.25279876285009
2021625,13039000,Utah St,17th St  -  Mariposa St,Monday,9,11,86,10.0,10,10,38.13405963124456,8.614998638368833,134.95140376926966
2021626,13044000,Utah St,23rd St  -  24th St,Tuesday,6,8,229,10.0,10,10,34.91626385158687,8.948088832687212,70.00729863579929
2021627,13044000,Utah St,23rd St  -  24th St,Monday,6,8,41,10.0,10,10,34.8729406894021,8.947366322990884,69.999923445548
2021628,13045000,Utah St,24th St  -  25th St,Tuesday,6,8,169,10.0,10,10,55.35305286899583,8.596963337595708,109.22222615169004
2021629,13045000,Utah St,24th St  -  25th St,Monday,6,8,52,10.0,10,10,41.21363013003218,8.614833024672576,96.06088633673771
2021630,13046000,Utah St,25th St  -  End: 1400-1499 Block,Tuesday,6,8,37,10.0,10,10,85.22435664955816,13.693425305798154,150.8530216646993
2021631,13046000,Utah St,25th St  -  End: 1400-1499 Block,Monday,6,8,29,10.0,10,10,64.18840804513135,8.614833024672576,148.25040561643928
2021632,13036000,Utah St,Alameda St  -  15th St,Monday,0,6,16,10.0,10,10,32.90120567127567,8.723811732384748,56.63619609282284
2021633,13036000,Utah St,Alameda St  -  15th St,Tuesday,0,6,4,10.0,10,10,50.34978977222095,38.47003648141359,69.94699252432156
2021634,13040000,Utah St,Mariposa St  -  18th St,Wednesday,9,11,51,10.0,10,10,73.70278478243655,8.844747631098917,179.63896190034484
2021635,13040000,Utah St,Mariposa St  -  18th St,Monday,9,11,90,10.0,10,10,76.25356631613198,8.700042274255,176.9217163196293
2021638,13048000,Valdez Ave,Montecito Ave  -  Monterey Blvd,Thursday,13,15,5,10.0,10,10,34.59602438572464,7.484433162252785,119.06768526208542
2021639,13048000,Valdez Ave,Montecito Ave  -  Monterey Blvd,Monday,13,15,19,10.0,10,10,22.262920093686137,7.040273302469622,114.56449305917661
2021640,13051000,Vale Ave,Crestlake Dr  -  Sloat Blvd,Tuesday,9,11,3,10.0,10,10,31.830824434086676,24.127748472909015,47.23697635644199
2021641,13051000,Vale Ave,Crestlake Dr  -  Sloat Blvd,Friday,9,11,3,10.0,10,10,36.93137105098688,22.50976808830196,44.14217253232934
2021642,13058000,Valencia St,15th St  -  Sparrow St,Thursday,6,8,50,10.0,10,10,32.58558400698687,8.819852323445007,112.0041810522312
2021643,13058000,Valencia St,15th St  -  Sparrow St,Wednesday,6,8,73,10.0,10,10,32.579029574465366,8.844877483750833,83.80998680319566
2021644,13060000,Valencia St,16th St  -  17th St,Thursday,6,8,77,10.0,10,10,80.55450872882531,8.811515730671854,193.28658346460193
2021645,13060000,Valencia St,16th St  -  17th St,Wednesday,6,8,105,10.0,10,10,78.45225459709415,8.52890138341119,174.62920892372483
2021646,13061000,Valencia St,17th St  -  Clarion Aly,Thursday,6,8,55,10.0,10,10,69.43279643886956,8.866668818265369,160.64407142159382
2021647,13061000,Valencia St,17th St  -  Clarion Aly,Monday,6,8,42,10.0,10,10,96.83032909141727,20.46035837395834,173.33806709403217
2021648,13064000,Valencia St,18th St  -  19th St,Tuesday,6,8,54,10.0,10,10,63.483751552398935,19.234764537821352,141.63632927708218
2021649,13064000,Valencia St,18th St  -  19th St,Friday,6,8,41,10.0,10,10,43.33986941722723,8.912948923708173,87.79341249355522
2021650,13065000,Valencia St,19th St  -  Cunningham Pl,Tuesday,6,8,29,10.0,10,10,44.17369061746601,8.884601155761185,117.69518625104908
2021651,13065000,Valencia St,19th St  -  Cunningham Pl,Friday,6,8,61,10.0,10,10,49.348719503077824,8.756756491290432,124.45195799666533
2021652,13067000,Valencia St,20th St  -  Liberty St,Tuesday,6,8,39,10.0,10,10,44.21941301452588,8.730680436688045,106.4362609774966
2021653,13067000,Valencia St,20th St  -  Liberty St,Monday,6,8,64,10.0,10,10,40.308699315685175,8.844247597128529,95.43430161605696
2021654,13069000,Valencia St,21st St  -  Hill St,Tuesday,6,8,30,10.0,10,10,84.28487316376444,8.920638969265012,158.6376976904735
2021655,13069000,Valencia St,21st St  -  Hill St,Wednesday,6,8,74,10.0,10,10,63.45395749338748,8.994695038761972,183.94146947266648
2021656,13071000,Valencia St,22nd St  -  23rd St,Thursday,6,8,19,10.0,10,10,70.2320396578596,27.520171173086723,152.21146663652
2021657,13071000,Valencia St,22nd St  -  23rd St,Wednesday,6,8,87,10.0,10,10,75.652901707238,8.937759631642534,156.87856096209003
2021658,13072000,Valencia St,23rd St  -  24th St,Tuesday,6,8,24,10.0,10,10,51.39295461356239,9.271267539376906,87.46537380360343
2021659,13072000,Valencia St,23rd St  -  24th St,Monday,6,8,71,10.0,10,10,59.077278490520065,17.26058666625388,123.6655182878908
2021660,13073000,Valencia St,24th St  -  25th St,Thursday,6,8,78,10.0,10,10,57.45170536562664,8.874424946732226,114.27869946245836
2021661,13073000,Valencia St,24th St  -  25th St,Wednesday,6,8,112,10.0,10,10,51.6322839932778,8.778112597079154,114.27933716380876
2021662,13074000,Valencia St,25th St  -  26th St,Thursday,6,8,96,10.0,10,10,94.58239628161135,8.874424946732226,191.30818338409975
2021663,13074000,Valencia St,25th St  -  26th St,Wednesday,6,8,118,10.0,10,10,79.69175283929367,8.874627456061198,184.65114066893875
2021664,13075000,Valencia St,26th St  -  Cesar Chavez St,Thursday,6,8,71,10.0,10,10,60.74374125662239,8.691931976940722,161.51093428923065
2021665,13075000,Valencia St,26th St  -  Cesar Chavez St,Monday,6,8,86,10.0,10,10,60.79585298688456,8.6398077256641,171.58703558037845
2021666,13056000,Valencia St,Brosnan St  -  14th St,Thursday,6,8,3,10.0,10,10,44.92388009596893,8.624656093517856,63.07349209719447
2021667,13056000,Valencia St,Brosnan St  -  14th St,Wednesday,6,8,7,10.0,10,10,95.84431365080532,14.782816416672487,118.24102904439535
2021668,13076000,Valencia St,Cesar Chavez St  -  Tiffany Ave,Thursday,6,8,74,10.0,10,10,67.5929368299164,14.594764102233379,157.77701698397703
2021669,13076000,Valencia St,Cesar Chavez St  -  Tiffany Ave,Monday,6,8,72,10.0,10,10,114.58951382598681,12.403973264318353,151.06864746895346
2021670,13062000,Valencia St,Clarion Aly  -  Sycamore St,Tuesday,6,8,60,10.0,10,10,53.41156379587581,8.866668818265369,131.38092385381546
2021671,13062000,Valencia St,Clarion Aly  -  Sycamore St,Friday,6,8,42,10.0,10,10,95.6829912809471,55.57355978499986,144.87057277669172
2021672,13055000,Valencia St,Clinton Park  -  Brosnan St,Thursday,6,8,3,10.0,10,10,112.37947497869214,74.53827536522824,131.3000747854241
2021673,13055000,Valencia St,Clinton Park  -  Brosnan St,Wednesday,6,8,7,10.0,10,10,46.09680215591859,14.782816416672487,60.13131383196304
2021674,13066000,Valencia St,Cunningham Pl  -  20th St,Tuesday,6,8,38,10.0,10,10,33.38812875147541,8.884601155761185,68.76853592741585
2021675,13066000,Valencia St,Cunningham Pl  -  20th St,Friday,6,8,69,10.0,10,10,46.04481106533255,8.844247597128529,104.22551184427657
2021677,13054000,Valencia St,Duboce Ave  -  Clinton Park,Wednesday,6,8,16,10.0,10,10,51.86143703751338,8.676266096275523,80.72202578506668
2021678,13070000,Valencia St,Hill St  -  22nd St,Tuesday,6,8,27,10.0,10,10,71.26640235139331,8.920638969265012,172.1061476802692
2021679,13070000,Valencia St,Hill St  -  22nd St,Wednesday,6,8,71,10.0,10,10,46.43457251168392,8.937759631642534,168.93881232268987
2021680,13068000,Valencia St,Liberty St  -  21st St,Tuesday,6,8,39,10.0,10,10,85.93642562363678,8.730680436688045,195.07589632986407
2021681,13068000,Valencia St,Liberty St  -  21st St,Monday,6,8,64,10.0,10,10,82.98887544503995,8.994695038761972,179.3948979140469
2021683,13052101,Valencia St,Market St  -  McCoppin St,Monday,6,8,5,10.0,10,10,11.931162873294788,6.62359285195162,26.445480345226766
2021685,13053000,Valencia St,McCoppin St  -  Duboce Ave,Monday,6,8,14,10.0,10,10,61.947826628767025,9.159002069350242,80.72202578506668
2021686,13059000,Valencia St,Sparrow St  -  16th St,Thursday,6,8,77,10.0,10,10,42.64612269304594,8.811515730671854,106.32502451746572
2021687,13059000,Valencia St,Sparrow St  -  16th St,Wednesday,6,8,105,10.0,10,10,38.97152986946949,8.52890138341119,85.3257150941994
2021688,13063000,Valencia St,Sycamore St  -  18th St,Tuesday,6,8,60,10.0,10,10,48.624622405296144,9.238365673679743,151.2593718157025
2021689,13063000,Valencia St,Sycamore St  -  18th St,Friday,6,8,42,10.0,10,10,67.94638588930327,8.912948923708173,151.2605307905821
2021690,13077000,Valencia St,Tiffany Ave  -  Mission St,Tuesday,6,8,53,10.0,10,10,47.398658233586445,8.58469488265026,122.725644435357
2021691,13077000,Valencia St,Tiffany Ave  -  Mission St,Friday,6,8,22,10.0,10,10,45.90227773097289,8.58469488265026,66.79860449994662
2021692,13078000,Valerton Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,29,10.0,10,10,17.334846877248992,8.85120312236524,30.85357999595135
2021693,13078000,Valerton Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,29,10.0,10,10,17.334846877248992,8.85120312236524,30.85357999595135
2021694,13123000,Vallejo St,Baker St  -  Lyon St,Tuesday,12,14,41,10.0,10,10,68.61728056952741,8.802797461145348,159.3353658984549
2021695,13123000,Vallejo St,Baker St  -  Lyon St,Friday,12,14,27,10.0,10,10,51.76936848129445,9.169623324449104,164.85830884672367
2021696,13082000,Vallejo St,Battery St  -  Cowell Pl,Thursday,2,6,10,10.0,10,10,27.74406262690328,12.359268400089647,76.05397986225326
2021697,13082000,Vallejo St,Battery St  -  Cowell Pl,Friday,2,6,18,10.0,10,10,32.314511330991316,15.16472583723215,94.61233921705725
2021698,13122000,Vallejo St,Broderick St  -  Baker St,Tuesday,12,14,47,10.0,10,10,42.28877195941256,8.802797461145348,106.88744387421913
2021699,13122000,Vallejo St,Broderick St  -  Baker St,Friday,12,14,30,10.0,10,10,45.22348995391415,9.169623324449104,115.21092926142514
2021700,13114000,Vallejo St,Buchanan St  -  Webster St,Friday,8,10,106,10.0,10,10,34.22875539124732,8.700317845488055,102.33483695232016
2021701,13114000,Vallejo St,Buchanan St  -  Webster St,Tuesday,8,10,104,10.0,10,10,39.78503482588818,8.653841837169514,99.64297162224328
2021702,13093000,Vallejo St,Columbus Ave  -  Kenneth Rexroth Pl,Wednesday,2,6,9,10.0,10,10,26.19697742713306,8.78412375161392,52.902502166202204
2021703,13093000,Vallejo St,Columbus Ave  -  Kenneth Rexroth Pl,Tuesday,2,6,9,10.0,10,10,80.4419520266025,46.18406722843757,94.959548166
2021704,13083000,Vallejo St,Cowell Pl  -  Sansome St,Thursday,2,6,10,10.0,10,10,45.358626685064834,10.097742744265672,129.76153877577403
2021705,13083000,Vallejo St,Cowell Pl  -  Sansome St,Friday,2,6,18,10.0,10,10,48.38581276345098,11.483897002855878,148.35112635334679
2021706,13080000,Vallejo St,Davis St  -  Front St,Tuesday,2,6,16,10.0,10,10,44.44361903412835,9.216942089915058,94.69277958359407
2021707,13080000,Vallejo St,Davis St  -  Front St,Wednesday,2,6,26,10.0,10,10,32.54013134780899,9.055604997978623,90.96026879742655
2021708,13121000,Vallejo St,Divisadero St  -  Broderick St,Tuesday,12,14,44,10.0,10,10,96.92783416716638,8.680801980539712,142.44591566950996
2021709,13121000,Vallejo St,Divisadero St  -  Broderick St,Friday,12,14,35,10.0,10,10,82.93014921461186,9.041827437003143,179.69214684222825
2021710,13096000,Vallejo St,Emery Ln  -  Turk Murphy Ln,Wednesday,2,6,7,10.0,10,10,124.83680370623412,98.78187834457403,143.63832694499123
2021711,13096000,Vallejo St,Emery Ln  -  Turk Murphy Ln,Tuesday,2,6,7,10.0,10,10,62.34251007649345,56.624314012829814,68.06399773247564
2021712,13116000,Vallejo St,Fillmore St  -  Steiner St,Friday,8,10,160,10.0,10,10,52.959272546922215,9.003243973969775,172.43611110271715
2021713,13116000,Vallejo St,Fillmore St  -  Steiner St,Tuesday,8,10,97,10.0,10,10,72.61694808232059,8.911427767658028,191.39080463950225
2021714,13110000,Vallejo St,Franklin St  -  Gough St,Friday,8,10,114,10.0,10,10,50.856760340287636,8.666529829916652,122.62156542162883
2021715,13110000,Vallejo St,Franklin St  -  Gough St,Tuesday,8,10,87,10.0,10,10,44.047327841276264,8.779188162480022,119.82956071711432
2021716,13081000,Vallejo St,Front St  -  Battery St,Tuesday,2,6,23,10.0,10,10,47.18343609745031,9.216942089915058,86.0390947706441
2021717,13081000,Vallejo St,Front St  -  Battery St,Wednesday,2,6,37,10.0,10,10,43.213371599306136,9.055604997978623,91.51578679902943
2021718,13111000,Vallejo St,Gough St  -  Octavia St,Friday,8,10,118,10.0,10,10,56.73416215901095,9.260336649372254,155.83357693927653
2021719,13111000,Vallejo St,Gough St  -  Octavia St,Tuesday,8,10,80,10.0,10,10,55.98124745987948,8.779188162480022,167.1339004367328
2021720,13092000,Vallejo St,Grant Ave  -  Columbus Ave,Wednesday,2,6,9,10.0,10,10,30.160578254130257,8.78412375161392,59.615827913760754
2021721,13092000,Vallejo St,Grant Ave  -  Columbus Ave,Tuesday,2,6,9,10.0,10,10,77.30901132666233,9.158291148914488,101.69692205596819
2021722,13094000,Vallejo St,Kenneth Rexroth Pl  -  Stockton St,Wednesday,2,6,9,10.0,10,10,24.49019860757626,9.71186537717363,41.45015727710163
2021723,13094000,Vallejo St,Kenneth Rexroth Pl  -  Stockton St,Tuesday,2,6,9,10.0,10,10,23.29747662605113,9.03909411485816,60.00243930509478
2021724,13113000,Vallejo St,Laguna St  -  Buchanan St,Friday,8,10,136,10.0,10,10,61.84505758318817,8.700317845488055,158.60897677774852
2021725,13113000,Vallejo St,Laguna St  -  Buchanan St,Tuesday,8,10,115,10.0,10,10,64.97492995299919,8.814233724299275,164.0239357112874
2021726,13099000,Vallejo St,Mason St  -  End: 901-949 Block,Monday,8,10,108,10.0,10,10,37.11374922506985,8.7784274591956,140.28477225313475
2021727,13099000,Vallejo St,Mason St  -  End: 901-949 Block,Friday,8,10,107,10.0,10,10,56.56146386154375,9.202566819038813,140.28477225313475
2021728,13120000,Vallejo St,Normandie Ter  -  Divisadero St,Tuesday,12,14,44,10.0,10,10,61.39179917551378,8.680801980539712,123.40287926248412
2021729,13120000,Vallejo St,Normandie Ter  -  Divisadero St,Friday,12,14,35,10.0,10,10,51.70813948710775,9.041827437003143,117.87740320075618
2021730,13112000,Vallejo St,Octavia St  -  Laguna St,Friday,8,10,130,10.0,10,10,34.19270627115672,8.814233724299275,104.87211642261141
2021731,13112000,Vallejo St,Octavia St  -  Laguna St,Tuesday,8,10,96,10.0,10,10,34.11211889715948,8.814233724299275,113.23161051181094
2021732,13118000,Vallejo St,Pierce St  -  Scott St,Tuesday,12,14,48,10.0,10,10,102.56812065102194,9.337320747200616,183.0907682323792
2021733,13118000,Vallejo St,Pierce St  -  Scott St,Friday,12,14,104,10.0,10,10,83.82443454174975,8.684979526082593,185.80666101067877
2021734,13098000,Vallejo St,Powell St  -  Mason St,Monday,8,10,108,10.0,10,10,25.728226015109314,8.672571381293817,72.23056477148226
2021735,13098000,Vallejo St,Powell St  -  Mason St,Friday,8,10,83,10.0,10,10,29.97253352696892,8.672571381293817,72.09548138972872
2021736,13119000,Vallejo St,Scott St  -  Normandie Ter,Tuesday,12,14,33,10.0,10,10,27.670042428386186,9.279878615799687,87.2829278209682
2021737,13119000,Vallejo St,Scott St  -  Normandie Ter,Friday,12,14,54,10.0,10,10,64.10089130457686,8.888104432871776,126.63269648376036
2021738,13117000,Vallejo St,Steiner St  -  Pierce St,Friday,8,10,124,10.0,10,10,56.221250855718345,8.684979526082593,140.6821951115734
2021739,13117000,Vallejo St,Steiner St  -  Pierce St,Tuesday,8,10,79,10.0,10,10,62.06353023095098,9.13856897516228,140.6821951115734
2021740,13095000,Vallejo St,Stockton St  -  Emery Ln,Wednesday,2,6,9,10.0,10,10,62.86992101731183,25.29147068232268,118.18407967236877
2021741,13095000,Vallejo St,Stockton St  -  Emery Ln,Tuesday,2,6,9,10.0,10,10,40.38647589181866,9.03909411485816,136.922260270605
2021742,13097000,Vallejo St,Turk Murphy Ln  -  Powell St,Wednesday,2,6,7,10.0,10,10,146.20960403069535,120.14226988757582,165.0175262583807
2021743,13097000,Vallejo St,Turk Murphy Ln  -  Powell St,Tuesday,2,6,7,10.0,10,10,83.64345385082378,77.90959804245706,89.37867648464848
2021744,13109000,Vallejo St,Van Ness Ave  -  Franklin St,Friday,8,10,168,10.0,10,10,96.89254811920392,17.230280560102475,180.15145923827347
2021745,13109000,Vallejo St,Van Ness Ave  -  Franklin St,Tuesday,8,10,131,10.0,10,10,97.3213268056913,15.547947030295022,177.41700990108478
2021746,13115000,Vallejo St,Webster St  -  Fillmore St,Friday,8,10,147,10.0,10,10,52.99024455094049,9.034470256993437,140.1731757681721
2021747,13115000,Vallejo St,Webster St  -  Fillmore St,Tuesday,8,10,96,10.0,10,10,54.57588221813984,8.653841837169514,140.12169545934148
2021748,13124101,Valletta Ct,Malta Dr  -  Valletta Ct,Thursday,12,14,6,10.0,10,10,14.043223569431746,9.261886606067053,17.829012851730027
2021749,13130000,Valley St,Castro St  -  Valley St,Friday,8,10,56,10.0,10,10,50.38522707915443,6.5736306686899715,144.6435574470741
2021750,13130000,Valley St,Castro St  -  Valley St,Tuesday,8,10,45,10.0,10,10,64.17065663874278,6.444385721366757,144.61900280107378
2021751,13127000,Valley St,Church St  -  Sanchez St,Friday,8,10,86,10.0,10,10,64.58083874512826,8.565089396023078,147.0699788024137
2021752,13127000,Valley St,Church St  -  Sanchez St,Tuesday,8,10,67,10.0,10,10,70.63795523333958,9.128428508205104,147.0958236191314
2021753,13126000,Valley St,Dolores St  -  Church St,Friday,8,10,60,10.0,10,10,71.99677532104496,13.482735738944514,133.1841832729724
2021754,13126000,Valley St,Dolores St  -  Church St,Tuesday,8,10,79,10.0,10,10,68.02342642855173,13.073706428671233,145.69696565874986
2021755,13129000,Valley St,Noe St  -  Castro St,Friday,8,10,91,10.0,10,10,51.769541091957315,8.745489098101434,145.1212481153379
2021756,13129000,Valley St,Noe St  -  Castro St,Tuesday,8,10,75,10.0,10,10,55.73453949063905,9.231890982276969,133.7521643198599
2021757,13125000,Valley St,San Jose Ave  -  Dolores St,Friday,8,10,24,10.0,10,10,62.86790169699223,8.645812826096247,85.14578242738892
2021758,13125000,Valley St,San Jose Ave  -  Dolores St,Tuesday,8,10,24,10.0,10,10,57.52910997191111,9.15180596004791,86.84151797736958
