schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time,avg_distance_meters,min_distance_meters,max_distance_meters
2021599,13026000,Urbano Dr,Corona St  -  Borica St,Friday,12,14,12,12.195833333333335,12.116666666666667,12.25,46.78638194341698,11.619628430904472,133.098882630995
2021600,13031000,Urbano Dr,Corona St  -  De Soto St,Wednesday,12,14,12,12.198611111111111,12.15,12.25,51.04868117261501,8.67385091508077,118.57916958779698
2021601,13031000,Urbano Dr,Corona St  -  De Soto St,Friday,12,14,31,12.224731182795699,12.116666666666667,12.333333333333334,44.52322678161388,8.90153893505641,101.99632504945554
2021602,13025000,Urbano Dr,De Soto St  -  Corona St,Wednesday,12,14,31,12.217741935483868,12.15,12.3,52.23555247050314,8.728312700408612,137.41301102015066
2021603,13025000,Urbano Dr,De Soto St  -  Corona St,Friday,12,14,21,12.196031746031746,12.116666666666667,12.283333333333333,85.51120449643625,9.113630287933752,155.6642192947359
2021604,13032000,Urbano Dr,De Soto St  -  Victoria St,Wednesday,12,14,10,12.25,12.166666666666666,12.366666666666667,57.07427597847986,8.67385091508077,102.95360245605764
2021605,13032000,Urbano Dr,De Soto St  -  Victoria St,Friday,12,14,16,12.2,12.133333333333333,12.266666666666667,82.94422016138302,58.24839927105809,98.1697502205326
2021606,13023000,Urbano Dr,Ingleside Path  -  Victoria St,Wednesday,12,14,60,12.247777777777777,12.15,12.366666666666667,75.51539651456845,9.049651133516036,165.37242537798096
2021607,13023000,Urbano Dr,Ingleside Path  -  Victoria St,Friday,12,14,44,12.184090909090907,12.1,12.283333333333333,70.56680800196905,9.216321643187763,165.37242537798096
2021608,13022000,Urbano Dr,Legion Ct  -  Ingleside Path,Wednesday,12,14,54,12.249382716049386,12.15,12.366666666666667,68.35588571694906,10.19308903454866,154.96309357653826
2021609,13022000,Urbano Dr,Legion Ct  -  Ingleside Path,Friday,12,14,41,12.184146341463414,12.1,12.283333333333333,71.31051337248658,8.536748875511682,154.96309357653826
2021610,13028000,Urbano Dr,Moncada Way  -  Alviso St,Wednesday,12,14,26,12.198076923076922,12.15,12.283333333333333,42.18303312116995,6.608439966123716,144.30739339715606
2021611,13028000,Urbano Dr,Moncada Way  -  Alviso St,Friday,12,14,21,12.209523809523809,12.116666666666667,12.333333333333334,36.74470902274038,8.167536155479459,120.03572383770567
2021612,13021000,Urbano Dr,Pico Ave  -  Legion Ct,Wednesday,12,14,56,12.249702380952382,12.15,12.366666666666667,38.83697803220806,8.843928171422837,107.9772578310514
2021613,13021000,Urbano Dr,Pico Ave  -  Legion Ct,Friday,12,14,45,12.179999999999998,12.1,12.283333333333333,46.354387104497,8.536748875511682,139.18199724265725
2021614,13024000,Urbano Dr,Victoria St  -  De Soto St,Wednesday,12,14,59,12.247175141242936,12.15,12.366666666666667,100.6904631172243,8.728312700408612,194.37987925879213
2021615,13024000,Urbano Dr,Victoria St  -  De Soto St,Friday,12,14,43,12.185271317829455,12.1,12.283333333333333,102.1082518174137,6.94553437176657,198.21077605780283
2021616,13033000,Urbano Dr,Victoria St  -  Walkway,Wednesday,12,14,32,12.255208333333334,12.166666666666666,12.366666666666667,106.33184681231975,51.36445868620417,153.41784184203496
2021617,13033000,Urbano Dr,Victoria St  -  Walkway,Friday,12,14,25,12.175999999999998,12.1,12.233333333333333,99.57617363588976,24.67313812727869,152.5800918320575
2021618,13034000,Urbano Dr,Walkway  -  Pico Ave,Wednesday,12,14,32,12.255208333333334,12.166666666666666,12.366666666666667,24.11145776749548,6.517174479599739,117.92886271198851
2021619,13034000,Urbano Dr,Walkway  -  Pico Ave,Friday,12,14,25,12.175999999999998,12.1,12.233333333333333,15.742391861507437,6.243773553977236,21.77474223005119
2021620,13037000,Utah St,15th St  -  16th St,Monday,0,6,27,0.9370370370370371,0.6166666666666667,6.216666666666667,53.70270143251954,8.723811732384748,135.38126188577823
2021621,13037000,Utah St,15th St  -  16th St,Tuesday,0,6,6,0.6138888888888889,0.43333333333333335,0.85,58.43101129780877,25.844759005171444,103.9499455679981
2021622,13038000,Utah St,16th St  -  17th St,Monday,0,6,37,0.731981981981982,0.6,0.9833333333333333,67.636659077638,9.212661968777518,138.80534656516568
2021623,13038000,Utah St,16th St  -  17th St,Wednesday,9,11,61,9.817759562841529,9.616666666666667,10.083333333333334,38.07057684758824,9.166724512518565,70.70101539752952
2021624,13039000,Utah St,17th St  -  Mariposa St,Wednesday,9,11,93,9.787275985663083,9.583333333333334,10.083333333333334,56.273426729390586,8.614998638368833,124.25279876285008
2021625,13039000,Utah St,17th St  -  Mariposa St,Monday,9,11,86,7.170348837209304,0.6,10.116666666666667,38.13405963124456,8.614998638368833,134.95140376926966
2021626,13044000,Utah St,23rd St  -  24th St,Tuesday,6,8,229,6.333770014556041,6.183333333333334,6.633333333333333,34.91626385158687,8.948088832687212,70.00729863579929
2021627,13044000,Utah St,23rd St  -  24th St,Monday,6,8,41,6.210569105691057,6.15,6.316666666666666,34.8729406894021,8.947366322990884,69.999923445548
2021628,13045000,Utah St,24th St  -  25th St,Tuesday,6,8,169,6.305424063116371,6.183333333333334,6.583333333333333,55.35305286899582,8.596963337595708,109.22222615169004
2021629,13045000,Utah St,24th St  -  25th St,Monday,6,8,52,6.237820512820513,6.15,6.383333333333334,41.21363013003218,8.614833024672576,96.06088633673772
2021630,13046000,Utah St,25th St  -  End: 1400-1499 Block,Tuesday,6,8,37,6.26936936936937,6.183333333333334,6.366666666666666,85.22435664955816,13.693425305798154,150.8530216646993
2021631,13046000,Utah St,25th St  -  End: 1400-1499 Block,Monday,6,8,29,6.253448275862068,6.183333333333334,6.383333333333334,64.18840804513137,8.614833024672576,148.25040561643928
2021632,13036000,Utah St,Alameda St  -  15th St,Monday,0,6,16,1.0916666666666668,0.6166666666666667,6.216666666666667,32.90120567127567,8.723811732384748,56.63619609282284
2021633,13036000,Utah St,Alameda St  -  15th St,Tuesday,0,6,4,0.6875,0.45,0.85,50.34978977222095,38.47003648141359,69.94699252432156
2021634,13040000,Utah St,Mariposa St  -  18th St,Wednesday,9,11,51,9.762418300653595,9.583333333333334,10.05,73.70278478243655,8.844747631098917,179.63896190034484
2021635,13040000,Utah St,Mariposa St  -  18th St,Monday,9,11,90,8.79888888888889,0.7166666666666667,10.133333333333333,76.25356631613198,8.700042274255,176.9217163196293
2021638,13048000,Valdez Ave,Montecito Ave  -  Monterey Blvd,Thursday,13,15,5,13.243333333333334,13.216666666666667,13.283333333333333,34.59602438572464,7.484433162252785,119.06768526208542
2021639,13048000,Valdez Ave,Montecito Ave  -  Monterey Blvd,Monday,13,15,19,13.271929824561404,13.133333333333333,13.4,22.262920093686137,7.040273302469622,114.5644930591766
2021640,13051000,Vale Ave,Crestlake Dr  -  Sloat Blvd,Tuesday,9,11,3,9.605555555555556,9.333333333333334,9.85,31.830824434086676,24.127748472909015,47.23697635644199
2021641,13051000,Vale Ave,Crestlake Dr  -  Sloat Blvd,Friday,9,11,3,9.511111111111111,9.4,9.65,36.93137105098688,22.50976808830196,44.14217253232934
2021642,13058000,Valencia St,15th St  -  Sparrow St,Thursday,6,8,50,6.586666666666668,6.033333333333333,7.366666666666666,32.58558400698687,8.819852323445007,112.0041810522312
2021643,13058000,Valencia St,15th St  -  Sparrow St,Wednesday,6,8,73,6.302054794520548,6.016666666666667,7.233333333333333,32.579029574465366,8.844877483750833,83.80998680319566
2021644,13060000,Valencia St,16th St  -  17th St,Thursday,6,8,77,6.512770562770563,6.033333333333333,7.366666666666666,80.55450872882531,8.811515730671854,193.28658346460193
2021645,13060000,Valencia St,16th St  -  17th St,Wednesday,6,8,105,6.285238095238094,6.016666666666667,7.25,78.45225459709415,8.52890138341119,174.62920892372483
2021646,13061000,Valencia St,17th St  -  Clarion Aly,Thursday,6,8,55,6.689999999999999,6.25,7.366666666666666,69.43279643886956,8.866668818265369,160.64407142159382
2021647,13061000,Valencia St,17th St  -  Clarion Aly,Monday,6,8,42,6.313492063492062,6.05,7.25,96.83032909141727,20.46035837395834,173.33806709403217
2021648,13064000,Valencia St,18th St  -  19th St,Tuesday,6,8,54,6.7246913580246925,6.183333333333334,7.316666666666666,63.483751552398935,19.234764537821352,141.63632927708218
2021649,13064000,Valencia St,18th St  -  19th St,Friday,6,8,41,6.478455284552845,6.083333333333333,7.283333333333333,43.33986941722723,8.912948923708173,87.79341249355522
2021650,13065000,Valencia St,19th St  -  Cunningham Pl,Tuesday,6,8,29,6.628160919540231,6.216666666666667,7.333333333333333,44.17369061746601,8.884601155761185,117.69518625104908
2021651,13065000,Valencia St,19th St  -  Cunningham Pl,Friday,6,8,61,6.448633879781421,6.05,7.283333333333333,49.348719503077824,8.756756491290432,124.45195799666531
2021652,13067000,Valencia St,20th St  -  Liberty St,Tuesday,6,8,39,6.580769230769231,6.216666666666667,7.333333333333333,44.21941301452589,8.730680436688045,106.4362609774966
2021653,13067000,Valencia St,20th St  -  Liberty St,Monday,6,8,64,6.433854166666666,6.033333333333333,7.3,40.308699315685175,8.844247597128529,95.43430161605696
2021654,13069000,Valencia St,21st St  -  Hill St,Tuesday,6,8,30,6.554444444444443,6.2,7.25,84.28487316376444,8.920638969265012,158.6376976904735
2021655,13069000,Valencia St,21st St  -  Hill St,Wednesday,6,8,74,6.434459459459459,6.033333333333333,7.3,63.45395749338748,8.994695038761972,183.94146947266648
2021656,13071000,Valencia St,22nd St  -  23rd St,Thursday,6,8,19,6.42280701754386,6.166666666666667,6.8,70.2320396578596,27.520171173086723,152.21146663652
2021657,13071000,Valencia St,22nd St  -  23rd St,Wednesday,6,8,87,6.403065134099617,6.083333333333333,6.633333333333333,75.652901707238,8.937759631642534,156.87856096209003
2021658,13072000,Valencia St,23rd St  -  24th St,Tuesday,6,8,24,6.272222222222222,6.1,6.616666666666667,51.39295461356239,9.271267539376906,87.46537380360343
2021659,13072000,Valencia St,23rd St  -  24th St,Monday,6,8,71,6.379107981220658,6.116666666666666,6.783333333333333,59.077278490520065,17.26058666625388,123.6655182878908
2021660,13073000,Valencia St,24th St  -  25th St,Thursday,6,8,78,6.276495726495726,6.05,6.666666666666667,57.45170536562664,8.874424946732226,114.27869946245836
2021661,13073000,Valencia St,24th St  -  25th St,Wednesday,6,8,112,6.387797619047619,6.033333333333333,6.966666666666667,51.6322839932778,8.778112597079154,114.27933716380876
2021662,13074000,Valencia St,25th St  -  26th St,Thursday,6,8,96,6.276909722222222,6.033333333333333,6.666666666666667,94.58239628161137,8.874424946732226,191.30818338409975
2021663,13074000,Valencia St,25th St  -  26th St,Wednesday,6,8,118,6.393785310734464,6.033333333333333,7.033333333333333,79.69175283929368,8.874627456061198,184.65114066893875
2021664,13075000,Valencia St,26th St  -  Cesar Chavez St,Thursday,6,8,71,6.261737089201879,6.033333333333333,6.6,60.74374125662239,8.691931976940722,161.51093428923065
2021665,13075000,Valencia St,26th St  -  Cesar Chavez St,Monday,6,8,86,6.433720930232558,6.066666666666666,7.1,60.79585298688456,8.6398077256641,171.58703558037843
2021666,13056000,Valencia St,Brosnan St  -  14th St,Thursday,6,8,3,6.644444444444445,6.333333333333333,6.8,44.92388009596893,8.624656093517856,63.07349209719447
2021667,13056000,Valencia St,Brosnan St  -  14th St,Wednesday,6,8,7,6.500000000000001,6.183333333333334,6.95,95.84431365080533,14.782816416672487,118.24102904439536
2021668,13076000,Valencia St,Cesar Chavez St  -  Tiffany Ave,Thursday,6,8,74,6.275450450450451,6.05,6.683333333333334,67.5929368299164,14.59476410223338,157.77701698397703
2021669,13076000,Valencia St,Cesar Chavez St  -  Tiffany Ave,Monday,6,8,72,6.462037037037037,6.066666666666666,7.116666666666666,114.58951382598681,12.403973264318353,151.06864746895346
2021670,13062000,Valencia St,Clarion Aly  -  Sycamore St,Tuesday,6,8,60,6.682222222222223,6.183333333333334,7.316666666666666,53.41156379587581,8.866668818265369,131.38092385381546
2021671,13062000,Valencia St,Clarion Aly  -  Sycamore St,Friday,6,8,42,6.407142857142857,6.083333333333333,7.15,95.6829912809471,55.57355978499986,144.87057277669172
2021672,13055000,Valencia St,Clinton Park  -  Brosnan St,Thursday,6,8,3,6.644444444444445,6.333333333333333,6.8,112.37947497869214,74.53827536522824,131.3000747854241
2021673,13055000,Valencia St,Clinton Park  -  Brosnan St,Wednesday,6,8,7,6.500000000000001,6.183333333333334,6.95,46.09680215591859,14.782816416672487,60.13131383196304
2021674,13066000,Valencia St,Cunningham Pl  -  20th St,Tuesday,6,8,38,6.571929824561403,6.216666666666667,7.333333333333333,33.38812875147541,8.884601155761185,68.76853592741585
2021675,13066000,Valencia St,Cunningham Pl  -  20th St,Friday,6,8,69,6.4369565217391305,6.033333333333333,7.233333333333333,46.04481106533255,8.844247597128529,104.22551184427655
2021677,13054000,Valencia St,Duboce Ave  -  Clinton Park,Wednesday,6,8,16,6.595833333333333,6.083333333333333,6.983333333333333,51.86143703751338,8.676266096275523,80.72202578506668
2021678,13070000,Valencia St,Hill St  -  22nd St,Tuesday,6,8,27,6.516666666666665,6.2,7.25,71.26640235139331,8.920638969265012,172.1061476802692
2021679,13070000,Valencia St,Hill St  -  22nd St,Wednesday,6,8,71,6.418544600938968,6.083333333333333,7.3,46.43457251168392,8.937759631642534,168.93881232268987
2021680,13068000,Valencia St,Liberty St  -  21st St,Tuesday,6,8,39,6.580769230769231,6.216666666666667,7.333333333333333,85.93642562363678,8.730680436688045,195.0758963298641
2021681,13068000,Valencia St,Liberty St  -  21st St,Monday,6,8,64,6.433854166666666,6.033333333333333,7.3,82.98887544503995,8.994695038761972,179.3948979140469
2021683,13052101,Valencia St,Market St  -  McCoppin St,Monday,6,8,5,6.346666666666666,6.1,6.833333333333333,11.93116287329479,6.62359285195162,26.44548034522677
2021685,13053000,Valencia St,McCoppin St  -  Duboce Ave,Monday,6,8,14,6.554761904761905,6.083333333333333,6.983333333333333,61.947826628767025,9.159002069350242,80.72202578506668
2021686,13059000,Valencia St,Sparrow St  -  16th St,Thursday,6,8,77,6.512770562770563,6.033333333333333,7.366666666666666,42.64612269304594,8.811515730671854,106.32502451746572
2021687,13059000,Valencia St,Sparrow St  -  16th St,Wednesday,6,8,105,6.285238095238094,6.016666666666667,7.25,38.97152986946949,8.52890138341119,85.3257150941994
2021688,13063000,Valencia St,Sycamore St  -  18th St,Tuesday,6,8,60,6.682222222222223,6.183333333333334,7.316666666666666,48.624622405296144,9.238365673679745,151.2593718157025
2021689,13063000,Valencia St,Sycamore St  -  18th St,Friday,6,8,42,6.407142857142857,6.083333333333333,7.15,67.94638588930327,8.912948923708173,151.2605307905821
2021690,13077000,Valencia St,Tiffany Ave  -  Mission St,Tuesday,6,8,53,6.2663522012578605,6.066666666666666,6.683333333333334,47.398658233586445,8.58469488265026,122.725644435357
2021691,13077000,Valencia St,Tiffany Ave  -  Mission St,Friday,6,8,22,6.498484848484849,6.216666666666667,7.116666666666666,45.90227773097289,8.58469488265026,66.79860449994662
2021692,13078000,Valerton Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,29,8.24367816091954,8.15,8.35,17.334846877248992,8.85120312236524,30.85357999595135
2021693,13078000,Valerton Ct,Start: 01-99 Block  -  Cayuga Ave,Friday,8,10,29,8.24367816091954,8.15,8.35,17.334846877248992,8.85120312236524,30.85357999595135
2021694,13123000,Vallejo St,Baker St  -  Lyon St,Tuesday,12,14,41,12.514227642276424,12.216666666666667,12.75,68.61728056952741,8.802797461145348,159.3353658984549
2021695,13123000,Vallejo St,Baker St  -  Lyon St,Friday,12,14,27,12.403086419753086,8.8,12.7,51.76936848129445,9.169623324449104,164.85830884672367
2021696,13082000,Vallejo St,Battery St  -  Cowell Pl,Thursday,2,6,10,2.4766666666666666,2.3666666666666667,2.55,27.74406262690328,12.359268400089649,76.05397986225326
2021697,13082000,Vallejo St,Battery St  -  Cowell Pl,Friday,2,6,18,2.947222222222222,2.3666666666666667,8.866666666666667,32.314511330991316,15.16472583723215,94.61233921705724
2021698,13122000,Vallejo St,Broderick St  -  Baker St,Tuesday,12,14,47,12.533333333333331,12.233333333333333,12.75,42.28877195941256,8.802797461145348,106.88744387421912
2021699,13122000,Vallejo St,Broderick St  -  Baker St,Friday,12,14,30,12.522222222222222,12.366666666666667,12.7,45.22348995391415,9.169623324449104,115.21092926142514
2021700,13114000,Vallejo St,Buchanan St  -  Webster St,Friday,8,10,106,8.613364779874216,8.35,12.483333333333333,34.22875539124732,8.700317845488055,102.33483695232016
2021701,13114000,Vallejo St,Buchanan St  -  Webster St,Tuesday,8,10,104,8.311858974358975,8.233333333333333,8.45,39.78503482588818,8.653841837169514,99.64297162224328
2021702,13093000,Vallejo St,Columbus Ave  -  Kenneth Rexroth Pl,Wednesday,2,6,9,2.388888888888889,2.1666666666666665,2.6333333333333333,26.196977427133064,8.78412375161392,52.90250216620221
2021703,13093000,Vallejo St,Columbus Ave  -  Kenneth Rexroth Pl,Tuesday,2,6,9,2.1907407407407407,2.1166666666666667,2.2666666666666666,80.4419520266025,46.18406722843757,94.959548166
2021704,13083000,Vallejo St,Cowell Pl  -  Sansome St,Thursday,2,6,10,2.4766666666666666,2.3666666666666667,2.55,45.358626685064834,10.097742744265672,129.76153877577403
2021705,13083000,Vallejo St,Cowell Pl  -  Sansome St,Friday,2,6,18,2.947222222222222,2.3666666666666667,8.866666666666667,48.38581276345098,11.483897002855878,148.3511263533468
2021706,13080000,Vallejo St,Davis St  -  Front St,Tuesday,2,6,16,2.747916666666667,2.2666666666666666,8.35,44.44361903412835,9.216942089915058,94.69277958359407
2021707,13080000,Vallejo St,Davis St  -  Front St,Wednesday,2,6,26,2.6153846153846154,2.3166666666666664,2.9333333333333336,32.54013134780899,9.055604997978625,90.96026879742656
2021708,13121000,Vallejo St,Divisadero St  -  Broderick St,Tuesday,12,14,44,12.609090909090908,12.283333333333333,12.8,96.92783416716638,8.680801980539712,142.44591566950996
2021709,13121000,Vallejo St,Divisadero St  -  Broderick St,Friday,12,14,35,12.386666666666668,9.0,12.683333333333334,82.93014921461186,9.041827437003144,179.69214684222823
2021710,13096000,Vallejo St,Emery Ln  -  Turk Murphy Ln,Wednesday,2,6,7,2.4095238095238094,2.1666666666666665,2.6333333333333333,124.83680370623411,98.78187834457404,143.63832694499123
2021711,13096000,Vallejo St,Emery Ln  -  Turk Murphy Ln,Tuesday,2,6,7,2.1904761904761907,2.15,2.2333333333333334,62.34251007649345,56.624314012829814,68.06399773247564
2021712,13116000,Vallejo St,Fillmore St  -  Steiner St,Friday,8,10,160,8.571458333333334,8.283333333333333,12.483333333333333,52.959272546922215,9.003243973969775,172.43611110271715
2021713,13116000,Vallejo St,Fillmore St  -  Steiner St,Tuesday,8,10,97,8.342611683848798,8.25,8.5,72.61694808232059,8.911427767658028,191.39080463950225
2021714,13110000,Vallejo St,Franklin St  -  Gough St,Friday,8,10,114,8.684502923976606,8.416666666666666,9.133333333333333,50.856760340287636,8.666529829916652,122.62156542162884
2021715,13110000,Vallejo St,Franklin St  -  Gough St,Tuesday,8,10,87,8.21647509578544,8.133333333333333,8.366666666666667,44.04732784127626,8.779188162480022,119.82956071711432
2021716,13081000,Vallejo St,Front St  -  Battery St,Tuesday,2,6,23,2.926086956521739,2.2666666666666666,8.35,47.18343609745031,9.216942089915058,86.0390947706441
2021717,13081000,Vallejo St,Front St  -  Battery St,Wednesday,2,6,37,2.7734234234234236,2.3166666666666664,8.866666666666667,43.21337159930614,9.055604997978625,91.51578679902944
2021718,13111000,Vallejo St,Gough St  -  Octavia St,Friday,8,10,118,8.65918079096045,8.416666666666666,9.133333333333333,56.734162159010964,9.260336649372254,155.83357693927653
2021719,13111000,Vallejo St,Gough St  -  Octavia St,Tuesday,8,10,80,8.237708333333334,8.166666666666666,8.366666666666667,55.98124745987948,8.779188162480022,167.1339004367328
2021720,13092000,Vallejo St,Grant Ave  -  Columbus Ave,Wednesday,2,6,9,2.388888888888889,2.1666666666666665,2.6333333333333333,30.160578254130257,8.78412375161392,59.615827913760754
2021721,13092000,Vallejo St,Grant Ave  -  Columbus Ave,Tuesday,2,6,9,2.1907407407407407,2.1166666666666667,2.2666666666666666,77.30901132666233,9.158291148914488,101.6969220559682
2021722,13094000,Vallejo St,Kenneth Rexroth Pl  -  Stockton St,Wednesday,2,6,9,2.388888888888889,2.1666666666666665,2.6333333333333333,24.49019860757626,9.71186537717363,41.45015727710163
2021723,13094000,Vallejo St,Kenneth Rexroth Pl  -  Stockton St,Tuesday,2,6,9,2.1907407407407407,2.1166666666666667,2.2666666666666666,23.29747662605113,9.03909411485816,60.00243930509478
2021724,13113000,Vallejo St,Laguna St  -  Buchanan St,Friday,8,10,136,8.606495098039217,8.383333333333333,9.033333333333333,61.84505758318817,8.700317845488055,158.60897677774852
2021725,13113000,Vallejo St,Laguna St  -  Buchanan St,Tuesday,8,10,115,8.292173913043477,8.183333333333334,8.433333333333334,64.97492995299919,8.814233724299275,164.0239357112874
2021726,13099000,Vallejo St,Mason St  -  End: 901-949 Block,Monday,8,10,108,8.229783950617284,8.066666666666666,8.433333333333334,37.11374922506985,8.7784274591956,140.28477225313475
2021727,13099000,Vallejo St,Mason St  -  End: 901-949 Block,Friday,8,10,107,8.190031152647974,8.083333333333334,8.366666666666667,56.56146386154375,9.202566819038813,140.28477225313475
2021728,13120000,Vallejo St,Normandie Ter  -  Divisadero St,Tuesday,12,14,44,12.609090909090908,12.283333333333333,12.8,61.39179917551378,8.680801980539712,123.40287926248412
2021729,13120000,Vallejo St,Normandie Ter  -  Divisadero St,Friday,12,14,35,12.386666666666668,9.0,12.683333333333334,51.70813948710775,9.041827437003144,117.87740320075618
2021730,13112000,Vallejo St,Octavia St  -  Laguna St,Friday,8,10,130,8.608589743589745,8.383333333333333,9.033333333333333,34.19270627115672,8.814233724299275,104.8721164226114
2021731,13112000,Vallejo St,Octavia St  -  Laguna St,Tuesday,8,10,96,8.283159722222221,8.183333333333334,8.433333333333334,34.11211889715948,8.814233724299275,113.23161051181094
2021732,13118000,Vallejo St,Pierce St  -  Scott St,Tuesday,12,14,48,8.71875,8.283333333333333,12.833333333333334,102.56812065102194,9.337320747200616,183.0907682323792
2021733,13118000,Vallejo St,Pierce St  -  Scott St,Friday,12,14,104,10.087820512820514,8.283333333333333,12.633333333333333,83.82443454174975,8.684979526082593,185.80666101067877
2021734,13098000,Vallejo St,Powell St  -  Mason St,Monday,8,10,108,8.229783950617284,8.066666666666666,8.433333333333334,25.728226015109314,8.672571381293817,72.23056477148226
2021735,13098000,Vallejo St,Powell St  -  Mason St,Friday,8,10,83,8.183935742971887,8.083333333333334,8.366666666666667,29.97253352696892,8.672571381293817,72.09548138972872
2021736,13119000,Vallejo St,Scott St  -  Normandie Ter,Tuesday,12,14,33,12.652020202020202,12.3,12.833333333333334,27.670042428386186,9.279878615799689,87.2829278209682
2021737,13119000,Vallejo St,Scott St  -  Normandie Ter,Friday,12,14,54,12.394444444444447,9.0,12.683333333333334,64.10089130457686,8.888104432871776,126.63269648376036
2021738,13117000,Vallejo St,Steiner St  -  Pierce St,Friday,8,10,124,8.958198924731182,8.283333333333333,12.633333333333333,56.221250855718345,8.684979526082593,140.6821951115734
2021739,13117000,Vallejo St,Steiner St  -  Pierce St,Tuesday,8,10,79,8.408649789029539,8.283333333333333,12.316666666666666,62.06353023095098,9.13856897516228,140.6821951115734
2021740,13095000,Vallejo St,Stockton St  -  Emery Ln,Wednesday,2,6,9,2.388888888888889,2.1666666666666665,2.6333333333333333,62.86992101731183,25.29147068232268,118.18407967236875
2021741,13095000,Vallejo St,Stockton St  -  Emery Ln,Tuesday,2,6,9,2.1907407407407407,2.1166666666666667,2.2666666666666666,40.38647589181866,9.03909411485816,136.922260270605
2021742,13097000,Vallejo St,Turk Murphy Ln  -  Powell St,Wednesday,2,6,7,2.4095238095238094,2.1666666666666665,2.6333333333333333,146.20960403069535,120.14226988757582,165.0175262583807
2021743,13097000,Vallejo St,Turk Murphy Ln  -  Powell St,Tuesday,2,6,7,2.1904761904761907,2.15,2.2333333333333334,83.64345385082378,77.90959804245706,89.37867648464848
2021744,13109000,Vallejo St,Van Ness Ave  -  Franklin St,Friday,8,10,168,8.712896825396824,8.283333333333333,9.1,96.89254811920392,17.230280560102475,180.15145923827347
2021745,13109000,Vallejo St,Van Ness Ave  -  Franklin St,Tuesday,8,10,131,8.167048346055978,8.083333333333334,8.333333333333334,97.3213268056913,15.547947030295022,177.41700990108478
2021746,13115000,Vallejo St,Webster St  -  Fillmore St,Friday,8,10,147,8.57845804988662,8.316666666666666,12.483333333333333,52.99024455094049,9.034470256993435,140.1731757681721
2021747,13115000,Vallejo St,Webster St  -  Fillmore St,Tuesday,8,10,96,8.326215277777777,8.233333333333333,8.483333333333333,54.57588221813984,8.653841837169514,140.12169545934148
2021748,13124101,Valletta Ct,Malta Dr  -  Valletta Ct,Thursday,12,14,6,12.247222222222222,12.183333333333334,12.383333333333333,14.043223569431746,9.261886606067051,17.829012851730027
2021749,13130000,Valley St,Castro St  -  Valley St,Friday,8,10,56,8.758928571428571,8.45,9.033333333333333,50.38522707915443,6.5736306686899715,144.6435574470741
2021750,13130000,Valley St,Castro St  -  Valley St,Tuesday,8,10,45,8.556296296296297,8.45,8.7,64.17065663874278,6.444385721366757,144.61900280107378
2021751,13127000,Valley St,Church St  -  Sanchez St,Friday,8,10,86,8.848062015503876,8.283333333333333,9.2,64.58083874512826,8.565089396023078,147.0699788024137
2021752,13127000,Valley St,Church St  -  Sanchez St,Tuesday,8,10,67,8.45273631840796,8.233333333333333,8.6,70.63795523333958,9.128428508205104,147.0958236191314
2021753,13126000,Valley St,Dolores St  -  Church St,Friday,8,10,60,8.482777777777777,8.116666666666667,9.2,71.99677532104496,13.482735738944514,133.1841832729724
2021754,13126000,Valley St,Dolores St  -  Church St,Tuesday,8,10,79,8.31223628691983,8.133333333333333,8.583333333333334,68.02342642855173,13.073706428671231,145.69696565874986
2021755,13129000,Valley St,Noe St  -  Castro St,Friday,8,10,91,8.814102564102564,8.45,9.116666666666667,51.769541091957315,8.745489098101434,145.1212481153379
2021756,13129000,Valley St,Noe St  -  Castro St,Tuesday,8,10,75,8.519777777777778,8.4,8.683333333333334,55.73453949063905,9.231890982276967,133.7521643198599
2021757,13125000,Valley St,San Jose Ave  -  Dolores St,Friday,8,10,24,8.197916666666666,8.116666666666667,8.266666666666667,62.86790169699223,8.645812826096247,85.14578242738892
2021758,13125000,Valley St,San Jose Ave  -  Dolores St,Tuesday,8,10,24,8.191666666666666,8.133333333333333,8.25,57.52910997191111,9.15180596004791,86.84151797736958
2021759,13128000,Valley St,Sanchez St  -  Noe St,Friday,8,10,80,8.828541666666666,8.483333333333333,9.15,71.96119385289158,8.67602450841018,152.2853629178873
2021760,13128000,Valley St,Sanchez St  -  Noe St,Tuesday,8,10,54,8.49567901234568,8.366666666666667,8.65,59.43255794910037,9.111911646161555,148.57242815932565
2021761,13132000,Valmar Ter,Madison St  -  Silliman St,Tuesday,12,15,19,12.265789473684212,12.2,12.366666666666667,46.24581970180631,25.48241167899851,57.68052171056576
2021762,13132000,Valmar Ter,Madison St  -  Silliman St,Thursday,12,15,7,12.466666666666667,12.416666666666666,12.516666666666667,28.744027211387408,9.186369469966818,54.89984408776344
2021763,13134000,Valmar Ter,Peru Ave  -  Athens St,Tuesday,12,15,31,12.528494623655913,12.166666666666666,13.233333333333333,65.30679063438784,6.194368125015497,134.28904916006073
2021764,13134000,Valmar Ter,Peru Ave  -  Athens St,Thursday,12,15,24,12.422916666666666,12.266666666666667,12.55,24.608073207016812,6.7975251080381645,105.53218779381648
2021765,13133000,Valmar Ter,Silliman St  -  Peru Ave,Tuesday,12,15,26,12.39679487179487,12.166666666666666,13.166666666666666,52.608081084924,9.269618822537474,93.1434407210269
