schedule_id,cnn,corridor,limits,cnn_right_left,block_side,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2033144,13150202,Van Ness Ave,Willow St  -  Ellis St,R,East,Thursday,2,6,12,2.863888888888889,2.3333333333333335,5.333333333333333
2033145,13150202,Van Ness Ave,Willow St  -  Ellis St,R,East,Friday,2,6,12,2.4916666666666667,2.2666666666666666,2.8
2033149,13175000,Vandewater St,Powell St  -  Mason St,R,North,Thursday,8,10,31,8.284408602150538,8.083333333333334,8.4
2033151,13177000,Varela Ave,Holloway Ave  -  Crespi Dr,R,West,Monday,9,11,3,9.2,9.183333333333334,9.216666666666667
2033152,13183000,Vasquez Ave,Balceta Ave  -  Garcia Ave,L,SouthEast,Tuesday,13,15,16,13.590625,13.416666666666666,14.0
2033153,13183000,Vasquez Ave,Balceta Ave  -  Garcia Ave,R,NorthWest,Monday,9,11,11,9.434848484848484,9.15,9.583333333333334
2033154,13184000,Vasquez Ave,Garcia Ave  -  Pacheco St,R,NorthWest,Monday,9,11,5,9.43,9.15,9.583333333333334
2033155,13182000,Vasquez Ave,Laguna Honda Blvd  -  Balceta Ave,L,SouthEast,Tuesday,13,15,13,13.565384615384618,13.416666666666666,14.0
2033156,13182000,Vasquez Ave,Laguna Honda Blvd  -  Balceta Ave,R,NorthWest,Monday,9,11,11,9.434848484848484,9.15,9.583333333333334
2033157,13185000,Vasquez Ave,Pacheco St  -  Garcia Ave,R,NorthWest,Monday,9,11,3,9.494444444444445,9.15,9.833333333333334
2033158,13181000,Vasquez Ave,Woodside Ave  -  Laguna Honda Blvd,L,SouthEast,Tuesday,13,15,12,13.573611111111111,13.416666666666666,14.0
2033159,13181000,Vasquez Ave,Woodside Ave  -  Laguna Honda Blvd,R,NorthWest,Monday,9,11,9,9.459259259259259,9.3,9.583333333333334
2033160,13188000,Vega St,Anzavista Ave  -  Nido Ave,L,South,Friday,9,11,10,9.635,9.466666666666667,9.883333333333333
2033162,13191000,Velasco Ave,Argonaut Ave  -  Rio Verde St,L,South,Wednesday,8,11,25,9.233333333333334,8.783333333333333,9.766666666666667
2033163,13191000,Velasco Ave,Argonaut Ave  -  Rio Verde St,R,North,Monday,8,11,45,9.226666666666667,8.866666666666667,9.966666666666667
2033164,13195000,Velasco Ave,Castillo St  -  Pasadena St,L,South,Wednesday,8,11,31,9.413978494623658,8.916666666666666,9.816666666666666
2033165,13195000,Velasco Ave,Castillo St  -  Pasadena St,R,North,Monday,8,11,15,9.464444444444444,9.016666666666667,10.0
2033166,13190000,Velasco Ave,Kelloch Ave  -  Argonaut Ave,L,South,Wednesday,8,11,17,9.15,8.783333333333333,9.633333333333333
2033167,13190000,Velasco Ave,Kelloch Ave  -  Argonaut Ave,R,North,Monday,8,11,52,9.183974358974359,8.833333333333334,9.566666666666666
2033168,13196000,Velasco Ave,Pasadena St  -  Santos St,L,South,Wednesday,8,11,24,9.420138888888888,8.916666666666666,9.816666666666666
2033169,13196000,Velasco Ave,Pasadena St  -  Santos St,R,North,Monday,8,11,17,9.593137254901961,9.016666666666667,10.033333333333333
2033170,13194000,Velasco Ave,Pueblo St  -  Castillo St,L,South,Wednesday,8,11,26,9.33974358974359,8.933333333333334,9.816666666666666
2033171,13194000,Velasco Ave,Pueblo St  -  Castillo St,R,North,Monday,8,11,23,9.385507246376813,9.016666666666667,10.0
2033172,13192000,Velasco Ave,Rio Verde St  -  Sawyer St,L,South,Wednesday,8,11,25,9.233333333333334,8.783333333333333,9.766666666666667
2033173,13192000,Velasco Ave,Rio Verde St  -  Sawyer St,R,North,Monday,8,11,45,9.226666666666667,8.866666666666667,9.966666666666667
2033174,13197000,Velasco Ave,Santos St  -  Carrizal St,L,South,Wednesday,8,11,11,9.486363636363636,8.916666666666666,9.8
2033175,13197000,Velasco Ave,Santos St  -  Carrizal St,R,North,Monday,8,11,7,9.833333333333332,9.05,10.033333333333333
2033176,13193000,Velasco Ave,Sawyer St  -  Pueblo St,L,South,Wednesday,8,11,26,9.33974358974359,8.933333333333334,9.816666666666666
2033177,13193000,Velasco Ave,Sawyer St  -  Pueblo St,R,North,Monday,8,11,23,9.385507246376813,9.016666666666667,10.0
2033178,13189000,Velasco Ave,Schwerin St  -  Kelloch Ave,L,South,Wednesday,8,11,12,9.144444444444444,8.783333333333333,9.633333333333333
2033179,13189000,Velasco Ave,Schwerin St  -  Kelloch Ave,R,North,Monday,8,11,42,9.157936507936506,8.833333333333334,9.416666666666666
2033180,13202000,Ventura Ave,Castenada Ave  -  End: 89-99 Block,L,NorthWest,Wednesday,9,11,5,9.56,9.383333333333333,9.75
2033182,13199000,Ventura Ave,Linares Ave  -  Unnamed #035,L,East,Wednesday,9,11,5,9.56,9.383333333333333,9.75
2033184,13201000,Ventura Ave,Unnamed 033  -  Castenada Ave,L,North,Wednesday,9,11,5,9.56,9.383333333333333,9.75
2033186,13200000,Ventura Ave,Unnamed 035  -  Unnamed #033,L,NorthEast,Wednesday,9,11,5,9.56,9.383333333333333,9.75
2033188,13203000,Venus St,Newhall St  -  Thornton Ave,L,South,Thursday,13,15,11,13.306060606060607,13.166666666666666,13.466666666666667
2033189,13203000,Venus St,Newhall St  -  Thornton Ave,R,North,Tuesday,12,14,17,12.818627450980394,12.616666666666667,13.166666666666666
2033190,13204000,Venus St,Thornton Ave  -  Williams Ave,L,East,Thursday,13,15,16,13.299999999999999,13.166666666666666,13.466666666666667
2033191,13204000,Venus St,Thornton Ave  -  Williams Ave,R,West,Tuesday,12,14,21,12.777777777777777,12.5,13.166666666666666
2033192,13210000,Vermont St,15th St  -  16th St,L,East,Monday,0,6,6,0.8694444444444445,0.7666666666666667,1.0
2033193,13210000,Vermont St,15th St  -  16th St,R,West,Tuesday,0,6,44,0.5935606060606061,0.36666666666666664,0.9333333333333333
2033194,13211000,Vermont St,16th St  -  17th St,L,East,Monday,0,6,34,0.945098039215686,0.75,4.033333333333333
2033195,13211000,Vermont St,16th St  -  17th St,R,West,Tuesday,0,6,87,0.6557471264367817,0.38333333333333336,1.0333333333333334
2033196,13212000,Vermont St,17th St  -  Mariposa St,L,East,Monday,9,11,28,9.615476190476189,9.4,10.2
2033197,13212000,Vermont St,17th St  -  Mariposa St,R,West,Wednesday,9,11,13,9.284615384615384,9.216666666666667,9.416666666666666
2033198,13214000,Vermont St,18th St  -  19th St,L,East,Monday,9,11,24,9.893749999999999,9.45,10.1
2033199,13214000,Vermont St,18th St  -  19th St,R,West,Wednesday,9,11,74,9.550225225225226,9.15,10.066666666666666
2033200,13215000,Vermont St,19th St  -  20th St,L,East,Monday,9,11,32,9.938020833333333,9.45,10.3
2033201,13215000,Vermont St,19th St  -  20th St,R,West,Wednesday,9,11,67,9.664925373134329,9.266666666666667,10.116666666666667
2033203,13216001,Vermont St,20th St - Vermont St,L,,Monday,9,11,30,9.971666666666668,9.783333333333333,10.3
2033204,13217000,Vermont St,21st St  -  22nd St,L,NorthEast,Monday,9,11,20,9.859166666666667,9.533333333333333,10.116666666666667
2033205,13217000,Vermont St,21st St  -  22nd St,R,SouthWest,Monday,9,11,20,9.859166666666667,9.533333333333333,10.116666666666667
2033206,13217000,Vermont St,21st St  -  22nd St,R,SouthWest,Wednesday,9,11,16,9.746875000000001,9.3,10.05
2033207,13219000,Vermont St,22nd St  -  Humboldt St,L,East,Tuesday,0,6,141,0.841725768321513,0.6,1.3
2033209,13221000,Vermont St,23rd St  -  24th St,L,East,Tuesday,0,6,17,0.9166666666666666,0.65,1.3333333333333333
2033210,13221000,Vermont St,23rd St  -  24th St,R,West,Monday,6,8,10,6.146666666666667,6.1,6.2
2033211,13222000,Vermont St,24th St  -  25th St,L,East,Tuesday,0,6,5,0.7966666666666666,0.65,0.9666666666666667
2033212,13222000,Vermont St,24th St  -  25th St,R,West,Monday,6,8,17,6.153921568627451,6.1,6.233333333333333
2033213,12995000,Vermont St,26th St  -  Bay Shore Blvd,L,East,Friday,0,6,6,1.1583333333333334,1.05,1.3833333333333333
2033214,12995000,Vermont St,26th St  -  Bay Shore Blvd,R,West,Friday,0,6,6,1.1583333333333334,1.05,1.3833333333333333
2033215,13209000,Vermont St,Alameda St  -  15th St,L,East,Monday,0,6,3,0.9444444444444445,0.8333333333333334,1.0
2033216,13209000,Vermont St,Alameda St  -  15th St,R,West,Tuesday,0,6,35,0.6747619047619048,0.31666666666666665,4.0
2033218,13208000,Vermont St,Division St  -  Alameda St,R,West,Tuesday,0,6,26,0.7250000000000002,0.31666666666666665,4.0
2033219,13220000,Vermont St,Humboldt St  -  23rd St,L,East,Tuesday,0,6,158,0.8497890295358652,0.6,1.3333333333333333
2033220,13220000,Vermont St,Humboldt St  -  23rd St,R,West,Monday,0,6,4,0.9375,0.6166666666666667,1.25
2033221,13213000,Vermont St,Mariposa St  -  18th St,L,East,Monday,9,11,34,9.666176470588235,9.4,10.2
2033222,13213000,Vermont St,Mariposa St  -  18th St,R,West,Wednesday,9,11,32,9.281770833333333,9.15,9.433333333333334
2033223,13233000,Vernon St,Garfield St  -  Holloway Ave,L,West,Thursday,12,14,28,12.370238095238095,12.283333333333333,12.5
2033224,13233000,Vernon St,Garfield St  -  Holloway Ave,R,East,Monday,9,11,37,9.198198198198195,9.116666666666667,9.383333333333333
2033225,13230000,Vernon St,Randolph St  -  Sargent St,L,West,Thursday,12,14,8,12.445833333333333,12.35,12.533333333333333
2033226,13230000,Vernon St,Randolph St  -  Sargent St,R,East,Monday,9,11,29,9.132183908045977,9.0,9.45
2033227,13231000,Vernon St,Sargent St  -  Shields St,L,West,Thursday,12,14,11,12.392424242424244,12.316666666666666,12.5
2033228,13231000,Vernon St,Sargent St  -  Shields St,R,East,Monday,9,11,48,9.1625,9.0,9.45
2033229,13232000,Vernon St,Shields St  -  Garfield St,L,West,Thursday,12,14,25,12.369333333333332,12.3,12.5
2033230,13232000,Vernon St,Shields St  -  Garfield St,R,East,Monday,9,11,56,9.200000000000001,9.05,9.533333333333333
2033231,13229000,Vernon St,Vernon St  -  Randolph St,L,West,Thursday,12,14,5,12.453333333333333,12.35,12.533333333333333
2033232,13229000,Vernon St,Vernon St  -  Randolph St,R,East,Monday,9,11,15,9.11222222222222,9.083333333333334,9.183333333333334
2033233,13234000,Vesta St,Thornton Ave  -  Phelps St,L,East,Thursday,13,15,8,13.191666666666666,13.083333333333334,13.233333333333333
2033235,13240000,Vicente St,14th Ave  -  15th Ave,L,South,Wednesday,13,15,51,13.308823529411766,13.183333333333334,13.416666666666666
2033236,13240000,Vicente St,14th Ave  -  15th Ave,R,North,Tuesday,13,15,12,13.1625,13.1,13.316666666666666
2033237,13241000,Vicente St,15th Ave  -  16th Ave,L,South,Wednesday,13,15,26,13.242307692307694,13.116666666666667,13.4
2033238,13241000,Vicente St,15th Ave  -  16th Ave,R,North,Tuesday,13,15,26,13.183333333333334,13.1,13.4
2033239,13242000,Vicente St,16th Ave  -  17th Ave,L,South,Wednesday,13,15,19,13.19561403508772,13.116666666666667,13.3
2033240,13242000,Vicente St,16th Ave  -  17th Ave,R,North,Tuesday,13,15,24,13.190972222222223,13.1,13.4
2033241,13243000,Vicente St,17th Ave  -  18th Ave,L,South,Wednesday,13,15,26,13.158333333333331,13.083333333333334,13.266666666666667
2033242,13243000,Vicente St,17th Ave  -  18th Ave,R,North,Tuesday,13,15,42,13.167857142857141,13.083333333333334,13.4
2033243,13244000,Vicente St,18th Ave  -  19th Ave,L,South,Wednesday,13,15,16,13.132291666666667,13.083333333333334,13.183333333333334
2033244,13244000,Vicente St,18th Ave  -  19th Ave,R,North,Tuesday,13,15,30,13.148333333333337,13.083333333333334,13.283333333333333
2033245,13245000,Vicente St,19th Ave  -  20th Ave,L,South,Tuesday,7,8,10,7.764999999999999,7.533333333333333,7.983333333333333
2033246,13245000,Vicente St,19th Ave  -  20th Ave,R,North,Thursday,7,8,16,7.112500000000001,7.083333333333333,7.233333333333333
2033247,13246000,Vicente St,20th Ave  -  21st Ave,L,South,Tuesday,7,8,19,7.71140350877193,7.483333333333333,7.983333333333333
2033248,13246000,Vicente St,20th Ave  -  21st Ave,R,North,Thursday,7,8,27,7.112345679012345,7.083333333333333,7.233333333333333
2033249,13247000,Vicente St,21st Ave  -  22nd Ave,L,South,Tuesday,7,8,20,7.680833333333335,7.483333333333333,7.966666666666667
2033250,13247000,Vicente St,21st Ave  -  22nd Ave,R,North,Thursday,7,8,35,7.116666666666666,7.083333333333333,7.25
2033251,13248000,Vicente St,22nd Ave  -  23rd Ave,L,South,Tuesday,7,8,21,7.663492063492065,7.483333333333333,7.916666666666667
2033252,13248000,Vicente St,22nd Ave  -  23rd Ave,L,South,Friday,7,9,8,7.824999999999999,7.6,7.95
2033253,13248000,Vicente St,22nd Ave  -  23rd Ave,R,North,Thursday,7,8,37,7.136036036036035,7.083333333333333,7.283333333333333
2033254,13249000,Vicente St,23rd Ave  -  24th Ave,L,South,Tuesday,7,8,23,7.671014492753623,7.4,7.883333333333333
2033255,13249000,Vicente St,23rd Ave  -  24th Ave,L,South,Friday,7,9,8,7.824999999999999,7.6,7.95
2033256,13249000,Vicente St,23rd Ave  -  24th Ave,R,North,Thursday,7,8,28,7.15,7.083333333333333,7.3
2033257,13250000,Vicente St,24th Ave  -  25th Ave,L,South,Tuesday,7,8,26,7.665384615384616,7.4,7.883333333333333
2033258,13250000,Vicente St,24th Ave  -  25th Ave,R,North,Thursday,7,8,28,7.163690476190476,7.083333333333333,7.3
2033259,13251000,Vicente St,25th Ave  -  26th Ave,L,South,Tuesday,7,8,29,7.666091954022988,7.4,7.916666666666667
2033260,13251000,Vicente St,25th Ave  -  26th Ave,R,North,Thursday,7,8,33,7.169696969696971,7.083333333333333,7.3
2033261,13252000,Vicente St,26th Ave  -  27th Ave,L,South,Tuesday,7,8,31,7.651612903225808,7.45,7.916666666666667
2033262,13252000,Vicente St,26th Ave  -  27th Ave,R,North,Thursday,7,8,35,7.171428571428572,7.083333333333333,7.316666666666666
2033263,13253000,Vicente St,27th Ave  -  28th Ave,L,South,Tuesday,7,8,33,7.66010101010101,7.45,7.916666666666667
2033264,13253000,Vicente St,27th Ave  -  28th Ave,R,North,Thursday,7,8,35,7.175238095238094,7.1,7.316666666666666
2033265,13254000,Vicente St,28th Ave  -  29th Ave,L,South,Tuesday,7,8,33,7.66010101010101,7.45,7.916666666666667
2033266,13254000,Vicente St,28th Ave  -  29th Ave,R,North,Thursday,7,8,35,7.175238095238094,7.1,7.316666666666666
2033267,13255000,Vicente St,29th Ave  -  30th Ave,L,South,Tuesday,7,8,28,7.655952380952381,7.45,7.85
2033268,13255000,Vicente St,29th Ave  -  30th Ave,R,North,Thursday,7,8,20,7.1875,7.1,7.316666666666666
2033269,13256000,Vicente St,30th Ave  -  31st Ave,L,South,Tuesday,7,8,18,7.660185185185185,7.466666666666667,7.816666666666666
2033270,13256000,Vicente St,30th Ave  -  31st Ave,R,North,Thursday,7,8,20,7.189166666666667,7.116666666666666,7.25
2033271,13257000,Vicente St,31st Ave  -  32nd Ave,L,South,Tuesday,7,8,10,7.648333333333333,7.516666666666667,7.8
2033272,13257000,Vicente St,31st Ave  -  32nd Ave,R,North,Thursday,7,8,16,7.191666666666666,7.133333333333334,7.25
2033273,13258000,Vicente St,32nd Ave  -  33rd Ave,L,South,Tuesday,7,8,13,7.60128205128205,7.466666666666667,7.816666666666666
2033274,13258000,Vicente St,32nd Ave  -  33rd Ave,R,North,Thursday,7,8,22,7.21060606060606,7.133333333333334,7.283333333333333
2033275,13259000,Vicente St,33rd Ave  -  34th Ave,L,South,Tuesday,7,8,10,7.6049999999999995,7.466666666666667,7.816666666666666
2033276,13259000,Vicente St,33rd Ave  -  34th Ave,L,South,Friday,7,8,18,7.662962962962963,7.45,7.85
2033277,13259000,Vicente St,33rd Ave  -  34th Ave,R,North,Thursday,7,8,31,7.205913978494625,7.133333333333334,7.283333333333333
2033278,13260000,Vicente St,34th Ave  -  35th Ave,L,South,Friday,7,8,28,7.672619047619048,7.45,7.866666666666667
2033279,13260000,Vicente St,34th Ave  -  35th Ave,R,North,Thursday,7,8,30,7.223333333333334,7.133333333333334,7.283333333333333
2033280,13261000,Vicente St,35th Ave  -  36th Ave,L,South,Friday,7,8,26,7.648076923076923,7.45,7.866666666666667
2033281,13261000,Vicente St,35th Ave  -  36th Ave,R,North,Thursday,7,8,21,7.215873015873016,7.133333333333334,7.283333333333333
2033282,13262000,Vicente St,36th Ave  -  Sunset Blvd,L,South,Friday,7,8,17,7.657843137254902,7.483333333333333,7.866666666666667
2033283,13262000,Vicente St,36th Ave  -  Sunset Blvd,R,North,Thursday,7,8,25,7.234666666666667,7.166666666666667,7.3
2033284,13264000,Vicente St,37th Ave  -  38th Ave,L,South,Friday,7,8,12,7.631944444444444,7.533333333333333,7.816666666666666
2033285,13264000,Vicente St,37th Ave  -  38th Ave,R,North,Thursday,7,8,32,7.25625,7.166666666666667,7.333333333333333
2033286,13265000,Vicente St,38th Ave  -  39th Ave,L,South,Friday,7,8,15,7.6755555555555555,7.533333333333333,7.816666666666666
2033287,13265000,Vicente St,38th Ave  -  39th Ave,R,North,Thursday,7,8,50,7.260333333333333,7.166666666666667,7.366666666666666
2033288,13266000,Vicente St,39th Ave  -  40th Ave,L,South,Friday,7,8,16,7.672916666666667,7.533333333333333,7.8
2033289,13266000,Vicente St,39th Ave  -  40th Ave,R,North,Thursday,7,8,37,7.280180180180181,7.166666666666667,7.4
2033290,13267000,Vicente St,40th Ave  -  41st Ave,L,South,Friday,7,8,12,7.684722222222223,7.55,7.8
2033291,13267000,Vicente St,40th Ave  -  41st Ave,R,North,Thursday,7,8,25,7.280000000000001,7.166666666666667,7.4
2033292,13268000,Vicente St,41st Ave  -  42nd Ave,L,South,Friday,7,8,35,7.607142857142857,7.416666666666667,7.783333333333333
2033293,13268000,Vicente St,41st Ave  -  42nd Ave,R,North,Thursday,7,8,22,7.3121212121212125,7.2,7.433333333333334
2033294,13269000,Vicente St,42nd Ave  -  43rd Ave,L,South,Tuesday,7,8,27,7.554938271604938,7.366666666666666,7.816666666666666
2033295,13269000,Vicente St,42nd Ave  -  43rd Ave,L,South,Friday,7,8,53,7.607547169811321,7.4,7.783333333333333
2033296,13269000,Vicente St,42nd Ave  -  43rd Ave,R,North,Thursday,7,8,28,7.3374999999999995,7.216666666666667,7.45
2033297,13270000,Vicente St,43rd Ave  -  44th Ave,L,South,Friday,7,8,76,7.5846491228070185,7.4,7.783333333333333
2033298,13270000,Vicente St,43rd Ave  -  44th Ave,R,North,Thursday,7,8,45,7.3418518518518505,7.216666666666667,7.483333333333333
2033299,13271000,Vicente St,44th Ave  -  45th Ave,L,South,Friday,7,8,64,7.569791666666667,7.4,7.766666666666667
2033300,13271000,Vicente St,44th Ave  -  45th Ave,R,North,Thursday,7,8,47,7.351773049645388,7.216666666666667,7.483333333333333
2033301,13272000,Vicente St,45th Ave  -  46th Ave,L,South,Friday,7,8,47,7.555319148936171,7.4,7.75
2033302,13272000,Vicente St,45th Ave  -  46th Ave,R,North,Thursday,7,8,48,7.340972222222223,7.2,7.516666666666667
2033303,13273000,Vicente St,46th Ave  -  47th Ave,L,South,Friday,7,8,47,7.555319148936171,7.4,7.75
2033304,13273000,Vicente St,46th Ave  -  47th Ave,R,North,Thursday,7,8,48,7.340972222222223,7.2,7.516666666666667
2033305,13274000,Vicente St,47th Ave  -  Lower Great Hwy,L,South,Friday,7,8,33,7.556565656565658,7.366666666666666,7.75
2033306,13274000,Vicente St,47th Ave  -  Lower Great Hwy,R,North,Thursday,7,8,40,7.337083333333334,7.2,7.516666666666667
2033307,13239000,Vicente St,Forest Side Ave  -  14th Ave,L,SouthEast,Wednesday,13,15,46,13.31739130434783,13.183333333333334,13.416666666666666
2033308,13239000,Vicente St,Forest Side Ave  -  14th Ave,R,NorthWest,Monday,13,15,47,13.213829787234046,13.166666666666666,13.283333333333333
2033309,13238000,Vicente St,Madrone Ave  -  Forest Side Ave,L,South,Wednesday,13,15,46,13.31739130434783,13.183333333333334,13.416666666666666
2033310,13238000,Vicente St,Madrone Ave  -  Forest Side Ave,R,North,Monday,13,15,47,13.213829787234046,13.166666666666666,13.283333333333333
2033316,13263000,Vicente St,Sunset Blvd  -  37th Ave,L,South,Friday,7,8,12,7.631944444444444,7.533333333333333,7.816666666666666
2033317,13263000,Vicente St,Sunset Blvd  -  37th Ave,R,North,Thursday,7,8,32,7.25625,7.166666666666667,7.333333333333333
2033318,13237000,Vicente St,Wawona St  -  Madrone Ave,L,South,Wednesday,13,15,35,13.327142857142858,13.216666666666667,13.416666666666666
2033319,13237000,Vicente St,Wawona St  -  Madrone Ave,R,North,Monday,13,15,39,13.215384615384615,13.166666666666666,13.283333333333333
2033323,13236000,Vicente St,West Portal Ave  -  Wawona St,R,North,Tuesday,5,7,3,5.05,5.016666666666667,5.083333333333333
2033325,13275000,Vicksburg St,22nd St  -  23rd St,L,East,Wednesday,8,10,65,8.76076923076923,8.5,8.966666666666667
2033326,13275000,Vicksburg St,22nd St  -  23rd St,R,West,Monday,8,10,12,8.920833333333333,8.75,9.066666666666666
2033327,13276000,Vicksburg St,23rd St  -  Elizabeth St,L,East,Wednesday,8,10,117,8.759259259259261,8.466666666666667,8.966666666666667
2033328,13276000,Vicksburg St,23rd St  -  Elizabeth St,R,West,Monday,8,10,34,8.915196078431373,8.55,9.1
2033329,13278000,Vicksburg St,24th St  -  Jersey St,L,East,Wednesday,8,10,117,8.728205128205127,8.45,8.95
2033330,13278000,Vicksburg St,24th St  -  Jersey St,R,West,Monday,8,10,67,8.922388059701492,8.55,9.15
2033331,13277000,Vicksburg St,Elizabeth St  -  24th St,L,East,Wednesday,8,10,128,8.735677083333334,8.466666666666667,8.95
2033332,13277000,Vicksburg St,Elizabeth St  -  24th St,R,West,Monday,8,10,61,8.925683060109288,8.55,9.133333333333333
2033333,13279000,Vicksburg St,Jersey St  -  25th St,L,East,Wednesday,8,10,66,8.704545454545453,8.45,8.916666666666666
2033334,13279000,Vicksburg St,Jersey St  -  25th St,R,West,Monday,8,10,47,8.931560283687945,8.566666666666666,9.15
2033335,13287000,Victoria St,Garfield St  -  Holloway Ave,L,West,Monday,9,11,17,9.331372549019607,9.2,9.5
2033336,13287000,Victoria St,Garfield St  -  Holloway Ave,R,East,Thursday,12,14,31,12.288172043010753,12.233333333333333,12.416666666666666
2033337,13288000,Victoria St,Holloway Ave  -  Urbano Dr,L,NorthWest,Friday,12,14,7,12.188095238095238,12.133333333333333,12.233333333333333
2033338,13288000,Victoria St,Holloway Ave  -  Urbano Dr,R,SouthEast,Wednesday,12,14,11,12.086363636363638,12.083333333333334,12.116666666666667
2033339,13280000,Victoria St,Palmetto Ave  -  Alemany Blvd,L,West,Thursday,13,15,13,13.425641025641024,13.316666666666666,13.533333333333333
2033340,13280000,Victoria St,Palmetto Ave  -  Alemany Blvd,R,East,Monday,8,10,8,8.595833333333333,8.533333333333333,8.683333333333334
2033341,13284000,Victoria St,Randolph St  -  Sargent St,L,West,Monday,9,11,20,9.400833333333335,9.266666666666667,9.716666666666667
2033342,13284000,Victoria St,Randolph St  -  Sargent St,R,East,Thursday,12,14,23,12.223188405797101,12.166666666666666,12.3
2033343,13285000,Victoria St,Sargent St  -  Shields St,L,West,Monday,9,11,25,9.431999999999999,9.233333333333333,9.716666666666667
2033344,13285000,Victoria St,Sargent St  -  Shields St,R,East,Thursday,12,14,34,12.251470588235295,12.183333333333334,12.4
2033345,13286000,Victoria St,Shields St  -  Garfield St,L,West,Monday,9,11,24,9.365277777777777,9.216666666666667,9.6
2033346,13286000,Victoria St,Shields St  -  Garfield St,R,East,Thursday,12,14,39,12.283760683760685,12.216666666666667,12.416666666666666
2033347,13290000,Victoria St,Urbano Dr  -  Ocean Ave,L,West,Friday,12,14,10,12.135,12.066666666666666,12.166666666666666
2033348,13290000,Victoria St,Urbano Dr  -  Ocean Ave,R,East,Wednesday,12,14,11,12.106060606060606,12.083333333333334,12.133333333333333
2033349,13289000,Victoria St,Urbano Dr  -  Urbano Dr,L,West,Friday,12,14,13,12.17051282051282,12.116666666666667,12.233333333333333
2033350,13289000,Victoria St,Urbano Dr  -  Urbano Dr,R,East,Wednesday,12,14,13,12.091025641025643,12.083333333333334,12.116666666666667
2033351,13283000,Victoria St,Victoria St  -  Randolph St,L,West,Monday,9,11,12,9.363888888888889,9.266666666666667,9.716666666666667
2033352,13283000,Victoria St,Victoria St  -  Randolph St,R,East,Thursday,12,14,12,12.222222222222221,12.166666666666666,12.266666666666667
2033353,13291102,Vidal Dr,Acevedo Ave  -  Higuera Ave,L,East,Monday,9,11,218,9.520030581039755,9.4,9.816666666666666
2033354,13291102,Vidal Dr,Acevedo Ave  -  Higuera Ave,L,East,Tuesday,9,11,66,9.23030303030303,9.15,9.4
2033355,13005000,Vidal Dr,Acevedo Ave  -  Higuera Ave,R,West,Monday,9,11,231,9.523737373737374,9.4,9.816666666666666
2033356,13291101,Vidal Dr,Arballo Dr  -  Acevedo Ave,L,SouthEast,Monday,9,11,177,9.52627118644068,9.4,9.816666666666666
2033358,13291201,Vidal Dr,Arballo Dr  -  Higuera Ave,R,NorthWest,Wednesday,9,11,211,9.34605055292259,9.25,9.516666666666667
2033359,13296000,Vidal Dr,Arballo Dr  -  Rivas Ave,L,North,Tuesday,9,11,57,9.222222222222221,9.133333333333333,9.366666666666667
2033360,13296000,Vidal Dr,Arballo Dr  -  Rivas Ave,R,South,Wednesday,9,11,44,9.431060606060605,9.316666666666666,9.566666666666666
2033361,13295000,Vidal Dr,Garces Dr  -  Arballo Dr,L,NorthEast,Tuesday,9,11,52,9.22275641025641,9.133333333333333,9.366666666666667
2033362,13295000,Vidal Dr,Garces Dr  -  Arballo Dr,R,SouthWest,Wednesday,9,11,56,9.421130952380953,9.316666666666666,9.566666666666666
2033364,13292101,Vidal Dr,Higuera Ave  -  Higuera Ave,L,East,Monday,9,11,137,9.496958637469588,9.333333333333334,9.783333333333333
2033365,13292201,Vidal Dr,Higuera Ave  -  Higuera Ave,R,West,Wednesday,9,11,87,9.390996168582376,9.3,9.516666666666667
2033367,13293101,Vidal Dr,Higuera Ave  -  Unnamed #112,L,East,Monday,9,11,137,9.496958637469588,9.333333333333334,9.783333333333333
2033368,13293201,Vidal Dr,Higuera Ave  -  Unnamed #112,R,West,Wednesday,9,11,87,9.390996168582376,9.3,9.516666666666667
2033370,13294101,Vidal Dr,Unnamed 112  -  Garces Dr,L,East,Monday,9,11,87,9.485632183908045,9.316666666666666,9.75
2033371,13294201,Vidal Dr,Unnamed 112  -  Garces Dr,R,West,Wednesday,9,11,125,9.4,9.3,9.55
2033372,13306000,Vienna St,Amazon Ave  -  Geneva Ave,L,SouthEast,Friday,10,12,34,10.136274509803924,10.033333333333333,10.516666666666667
2033373,13306000,Vienna St,Amazon Ave  -  Geneva Ave,R,NorthWest,Tuesday,11,13,17,11.772549019607842,11.483333333333333,11.85
2033374,13299000,Vienna St,Avalon Ave  -  Excelsior Ave,L,SouthEast,Monday,12,14,20,12.234166666666667,12.133333333333333,12.366666666666667
2033375,13299000,Vienna St,Avalon Ave  -  Excelsior Ave,R,NorthWest,Wednesday,12,14,21,12.357936507936508,12.183333333333334,12.55
2033376,13301000,Vienna St,Brazil Ave  -  Persia Ave,L,SouthEast,Monday,12,14,16,12.211458333333333,12.083333333333334,12.35
2033377,13301000,Vienna St,Brazil Ave  -  Persia Ave,R,NorthWest,Wednesday,12,14,21,12.28095238095238,12.1,12.55
2033378,13300000,Vienna St,Excelsior Ave  -  Brazil Ave,L,SouthEast,Monday,12,14,16,12.222916666666666,12.083333333333334,12.35
